game_date,home_team,away_team,home_pts,away_pts,home_reb,away_reb,home_ast,away_ast,home_tov,away_tov,home_fg_pct,away_fg_pct,home_elo,away_elo,home_injuries,away_injuries,home_roll5_pts,away_roll5_pts,home_roll5_reb,away_roll5_reb,home_roll5_ast,away_roll5_ast,point_diff,reb_diff,ast_diff,tov_diff,elo_diff,injury_diff,roll5_point_diff,roll5_reb_diff,roll5_ast_diff,home_advantage,home_win
2024-03-24,SAC,LAC,110.3,104.5,44.2,48.6,26.2,27.9,10.8,16.5,0.462,0.446,1438.4,1453.9,3,2,115.9,99.7,45.9,46.3,28.2,22.6,5.8,-4.5,-1.7,-5.8,-15.4,-1,16.2,-0.3,5.5,1,1
2024-03-25,BOS,CHI,120.4,114.2,35.2,39.8,22.6,28.9,15.1,12.4,0.465,0.417,1505.3,1420.0,2,3,101.5,103.0,38.0,47.0,26.3,21.3,6.2,-4.6,-6.3,2.8,85.3,1,-1.5,-8.9,5.1,1,1
2024-03-26,BOS,TOR,123.4,111.2,45.2,51.2,32.6,27.0,13.4,15.7,0.454,0.51,1591.6,1456.1,2,2,105.2,109.8,44.7,40.2,27.4,25.7,12.2,-6.0,5.6,-2.3,135.5,0,-4.6,4.6,1.8,1,1
2024-03-27,PHI,TOR,112.0,114.3,50.3,41.3,24.2,20.8,15.8,14.9,0.463,0.455,1347.6,1474.6,2,2,120.1,114.1,53.2,43.6,22.2,26.0,-2.3,9.0,3.4,1.0,-127.1,0,6.0,9.6,-3.9,1,1
2024-03-28,MIL,SAC,95.0,107.6,43.8,45.4,28.8,27.0,10.5,11.4,0.434,0.449,1686.4,1454.2,1,1,109.3,115.7,45.6,43.1,29.3,23.2,-12.7,-1.6,1.8,-0.9,232.2,0,-6.3,2.5,6.1,1,1
2023-10-01,CHI,IND,111.4,105.0,48.3,38.2,24.8,21.5,17.2,12.9,0.466,0.42,1619.8,1347.6,2,1,120.3,115.5,43.2,42.5,20.7,31.8,6.3,10.1,3.3,4.3,272.2,-1,4.8,0.7,-11.1,1,1
2023-10-02,LAC,MIL,106.7,125.2,37.6,43.4,25.6,32.3,13.2,7.8,0.424,0.429,1476.9,1356.2,0,2,100.3,97.8,46.7,43.3,31.0,28.1,-18.5,-5.8,-6.7,5.4,120.7,2,2.5,3.4,3.0,1,0
2023-10-03,SAC,MIN,112.1,121.4,42.8,51.9,21.9,19.4,9.7,15.2,0.484,0.532,1467.4,1411.6,0,2,104.6,119.0,47.8,42.5,24.0,29.9,-9.3,-9.2,2.5,-5.5,55.8,2,-14.4,5.3,-5.9,1,1
2023-10-04,CHA,IND,131.6,135.8,42.7,46.4,26.6,26.9,10.1,11.6,0.494,0.472,1591.9,1449.6,0,1,110.9,103.2,48.5,43.6,25.8,25.1,-4.2,-3.7,-0.3,-1.5,142.3,1,7.7,4.9,0.7,1,0
2023-10-05,NY,MIL,97.6,114.4,48.8,50.1,24.6,28.0,16.4,16.8,0.525,0.438,1535.7,1438.6,0,3,108.5,102.5,41.7,39.5,27.2,22.4,-16.9,-1.3,-3.4,-0.3,97.0,3,6.0,2.2,4.8,1,0
2023-10-06,CLE,PHX,122.3,94.0,46.1,41.5,22.5,22.0,16.7,12.5,0.431,0.414,1509.2,1577.3,2,1,108.5,108.4,47.0,43.4,25.9,23.4,28.4,4.6,0.6,4.1,-68.0,-1,0.1,3.5,2.5,1,1
2023-10-07,ATL,MEM,124.4,111.4,42.2,52.4,30.0,24.7,12.4,15.4,0.437,0.491,1643.6,1457.5,1,0,112.4,111.8,46.8,41.1,27.8,26.0,13.0,-10.1,5.4,-3.0,186.1,-1,0.6,5.7,1.8,1,1
2023-10-08,GS,NY,90.0,131.2,50.0,41.3,23.7,29.0,11.4,13.1,0.457,0.531,1689.7,1572.2,2,0,112.2,101.9,41.1,44.6,25.7,27.5,-41.2,8.7,-5.3,-1.7,117.5,-2,10.4,-3.5,-1.7,1,0
2023-10-09,WAS,IND,97.2,110.5,51.4,42.3,28.3,25.7,9.7,13.3,0.561,0.394,1502.6,1573.9,2,2,116.3,105.1,40.8,41.8,25.2,26.9,-13.3,9.1,2.6,-3.5,-71.2,0,11.2,-1.0,-1.7,1,1
2023-10-10,CHA,NY,122.8,104.8,43.4,34.2,29.0,27.5,16.0,12.7,0.508,0.4,1545.1,1541.0,0,3,121.4,109.6,44.1,44.0,29.2,23.8,18.0,9.2,1.6,3.3,4.1,3,11.7,0.1,5.5,1,1
2023-10-11,BKN,LAC,115.3,108.8,42.1,47.4,19.9,19.4,12.2,12.8,0.47,0.462,1532.5,1516.9,3,2,97.0,107.8,40.0,47.3,21.6,25.8,6.5,-5.2,0.5,-0.6,15.6,-1,-10.7,-7.4,-4.2,1,1
2023-10-12,LAC,ORL,116.8,91.0,47.3,56.7,24.5,19.0,12.1,7.7,0.454,0.421,1396.3,1516.7,3,2,114.5,98.0,46.0,39.6,22.5,17.9,25.8,-9.4,5.5,4.4,-120.4,-1,16.5,6.4,4.7,1,1
2023-10-13,SA,BOS,107.9,115.0,40.1,41.5,22.3,28.5,10.1,13.5,0.397,0.486,1506.4,1482.5,0,2,110.5,113.3,52.2,44.6,24.5,27.4,-7.1,-1.3,-6.3,-3.3,23.9,2,-2.7,7.6,-2.8,1,0
2023-10-14,NO,CHI,114.1,99.6,39.3,34.1,20.8,28.1,11.2,14.3,0.448,0.452,1528.9,1580.3,2,2,103.6,114.8,44.0,39.5,25.9,23.5,14.5,5.2,-7.3,-3.2,-51.4,0,-11.3,4.5,2.4,1,1
2023-10-15,DEN,WAS,117.2,99.9,50.0,46.3,33.6,28.1,14.0,15.5,0.449,0.506,1595.1,1458.1,3,3,109.2,108.1,48.7,44.1,25.2,25.1,17.2,3.7,5.5,-1.5,136.9,0,1.1,4.6,0.1,1,0
2023-10-16,MEM,CLE,93.3,108.9,53.2,38.9,16.0,31.8,17.9,16.7,0.502,0.46,1574.8,1502.9,2,2,109.1,116.3,44.4,44.9,29.7,29.0,-15.5,14.3,-15.8,1.1,72.0,0,-7.2,-0.5,0.7,1,0
2023-10-17,LAC,PHX,93.2,88.9,45.8,51.8,26.4,30.4,12.3,13.2,0.43,0.438,1514.2,1361.8,2,0,106.8,107.4,44.7,37.3,30.2,29.4,4.3,-5.9,-4.0,-0.9,152.4,-2,-0.6,7.5,0.8,1,1
2023-10-18,IND,CHI,94.5,106.2,44.0,40.0,30.9,28.8,7.4,12.5,0.446,0.439,1528.9,1507.7,2,2,107.8,116.6,46.3,45.4,19.4,26.6,-11.7,3.9,2.2,-5.1,21.2,0,-8.8,0.9,-7.3,1,0
2023-10-19,IND,ORL,120.0,116.6,40.0,45.8,23.2,22.4,17.3,14.4,0.486,0.435,1465.9,1511.0,2,0,113.1,109.2,49.4,43.7,22.7,23.2,3.4,-5.8,0.8,2.9,-45.1,-2,3.8,5.7,-0.6,1,1
2023-10-20,HOU,MIL,125.8,103.6,48.2,49.0,22.8,25.5,7.6,13.8,0.368,0.432,1560.1,1521.7,0,2,122.4,103.2,41.6,44.6,21.0,19.2,22.2,-0.7,-2.8,-6.1,38.3,2,19.2,-2.9,1.8,1,1
2023-10-21,MIA,HOU,112.4,106.3,49.8,41.4,28.1,31.5,19.5,11.9,0.441,0.493,1678.9,1440.6,1,0,100.7,108.8,43.0,39.9,23.4,21.6,6.1,8.3,-3.5,7.6,238.3,-1,-8.1,3.1,1.8,1,1
2023-10-22,ATL,GS,93.9,107.8,38.4,49.3,29.9,22.2,16.7,14.5,0.437,0.462,1568.2,1500.9,2,1,105.1,105.8,44.0,42.7,25.8,26.8,-13.9,-11.0,7.7,2.2,67.3,-1,-0.7,1.3,-1.0,1,0
2023-10-23,HOU,ORL,135.2,104.8,45.9,43.1,23.0,26.4,11.8,11.4,0.438,0.53,1428.1,1405.1,3,3,96.8,111.6,47.0,38.5,20.7,20.9,30.4,2.9,-3.4,0.4,23.0,0,-14.8,8.5,-0.2,1,1
2023-10-24,SAC,GS,128.8,124.7,31.4,46.9,20.6,24.4,18.5,7.2,0.466,0.534,1437.4,1501.0,0,3,107.5,106.6,42.2,43.6,26.9,26.0,4.0,-15.5,-3.8,11.2,-63.6,3,0.9,-1.5,0.9,1,0
2023-10-25,DEN,PHI,100.7,115.1,46.4,49.5,28.5,17.2,14.4,11.8,0.511,0.465,1510.4,1553.6,0,1,99.9,90.7,45.6,42.7,22.1,27.4,-14.4,-3.2,11.3,2.6,-43.2,1,9.2,2.9,-5.3,1,0
2023-10-26,SA,POR,103.9,115.7,41.1,40.4,33.6,18.4,12.2,9.8,0.496,0.416,1432.6,1488.9,3,3,133.0,107.2,39.9,50.4,26.8,27.0,-11.8,0.7,15.2,2.4,-56.3,0,25.8,-10.4,-0.2,1,0
2023-10-27,OKC,DET,92.3,112.5,46.0,44.7,24.5,25.7,12.0,13.3,0.474,0.424,1535.2,1480.3,0,3,103.9,108.5,41.4,46.8,31.2,24.6,-20.2,1.3,-1.2,-1.3,54.8,3,-4.6,-5.4,6.6,1,0
2023-10-28,GS,BOS,111.0,81.6,47.9,45.5,20.6,16.9,7.7,15.8,0.441,0.508,1405.9,1364.6,2,1,112.3,107.9,47.6,45.4,26.5,22.9,29.4,2.4,3.6,-8.1,41.4,-1,4.4,2.2,3.6,1,1
2023-10-29,ORL,CHA,108.4,85.7,42.0,42.9,29.8,23.3,8.8,14.2,0.554,0.41,1590.2,1482.6,0,0,122.7,93.7,43.6,41.7,26.3,19.5,22.8,-0.8,6.4,-5.4,107.6,0,29.0,1.9,6.8,1,1
2023-10-30,OKC,LAC,111.2,116.8,42.5,51.8,29.7,25.5,16.9,12.9,0.404,0.496,1600.5,1535.9,0,1,128.0,105.3,44.1,39.7,27.4,24.0,-5.7,-9.2,4.1,4.0,64.6,1,22.7,4.4,3.4,1,0
2023-10-31,DET,SAC,110.7,136.4,44.0,36.7,29.5,23.3,15.7,15.3,0.42,0.44,1518.2,1454.2,2,3,116.9,92.9,44.0,43.9,30.7,20.0,-25.7,7.4,6.2,0.4,64.0,1,24.1,0.1,10.7,1,0
2023-11-01,OKC,MIN,115.4,101.7,49.5,37.7,20.1,26.9,14.3,12.2,0.425,0.484,1527.7,1554.3,1,1,120.5,109.7,46.0,50.1,19.1,29.7,13.7,11.8,-6.8,2.1,-26.7,0,10.8,-4.2,-10.6,1,1
2023-11-02,MEM,LAC,108.8,114.6,40.9,45.0,20.3,19.8,15.6,13.6,0.471,0.441,1555.5,1464.7,2,2,119.9,100.3,43.5,44.1,26.8,24.0,-5.7,-4.1,0.5,2.0,90.8,0,19.6,-0.6,2.8,1,0
2023-11-03,SA,POR,105.8,99.2,36.2,50.0,24.8,24.6,15.0,15.5,0.459,0.488,1464.0,1444.3,1,0,102.0,105.9,46.7,42.5,29.9,30.2,6.6,-13.8,0.1,-0.6,19.6,-1,-3.9,4.2,-0.4,1,1
2023-11-04,TOR,DET,108.6,125.5,34.9,43.4,28.8,23.9,11.2,17.7,0.474,0.424,1525.5,1545.1,0,2,115.1,107.1,44.7,41.1,31.9,25.0,-16.9,-8.5,4.9,-6.5,-19.7,2,8.0,3.5,6.9,1,0
2023-11-05,GS,WAS,100.2,109.8,40.8,47.6,24.3,21.2,11.1,12.8,0.406,0.457,1396.7,1391.6,2,3,116.9,108.0,48.1,42.3,26.8,18.4,-9.6,-6.8,3.1,-1.7,5.2,1,8.9,5.8,8.3,1,1
2023-11-06,LAL,OKC,95.2,123.5,46.3,37.5,26.4,26.2,10.0,12.9,0.437,0.502,1373.1,1416.6,2,0,133.6,90.7,46.5,46.1,24.0,21.0,-28.3,8.8,0.2,-2.9,-43.5,-2,42.9,0.4,3.0,1,0
2023-11-07,MIA,SA,121.2,100.1,48.7,40.9,22.2,19.6,9.1,15.1,0.479,0.527,1580.3,1554.5,0,0,109.3,114.7,42.9,44.9,26.5,29.2,21.1,7.9,2.6,-6.0,25.8,0,-5.4,-2.0,-2.8,1,1
2023-11-08,MIA,GS,115.6,107.4,46.1,39.2,19.9,19.5,13.9,5.2,0.445,0.52,1473.5,1524.5,0,2,105.7,112.8,44.7,43.9,22.5,26.2,8.2,6.9,0.4,8.8,-50.9,2,-7.1,0.8,-3.6,1,1
2023-11-09,CHI,UTA,106.6,115.4,44.4,49.0,27.8,19.3,11.6,11.0,0.508,0.422,1480.0,1566.4,1,3,100.6,101.0,47.9,44.2,26.5,24.4,-8.8,-4.6,8.5,0.6,-86.4,2,-0.4,3.7,2.2,1,0
2023-11-10,ORL,PHX,134.4,118.4,42.9,45.9,29.9,29.5,11.6,14.1,0.496,0.519,1592.2,1350.4,3,0,113.2,115.1,47.3,45.3,24.1,19.1,16.0,-3.0,0.4,-2.5,241.8,-3,-1.9,2.0,5.1,1,1
2023-11-11,BKN,OKC,98.5,111.5,43.3,51.7,26.6,19.2,10.9,14.7,0.385,0.446,1511.3,1482.6,3,1,117.8,99.5,45.4,48.1,24.0,29.6,-13.0,-8.4,7.4,-3.8,28.6,-2,18.3,-2.7,-5.6,1,1
2023-11-12,BOS,SA,103.2,102.3,47.9,46.9,31.6,27.9,13.6,9.5,0.465,0.492,1513.6,1610.0,1,3,113.4,104.0,46.9,46.3,25.2,25.3,0.9,1.0,3.7,4.1,-96.5,2,9.4,0.5,-0.1,1,1
2023-11-13,PHX,MIN,107.5,120.3,37.8,50.2,19.4,15.5,14.7,14.4,0.495,0.429,1583.1,1420.2,3,1,114.5,119.2,49.5,45.1,23.7,22.5,-12.8,-12.4,3.9,0.4,162.9,-2,-4.8,4.4,1.1,1,0
2023-11-14,OKC,BOS,101.1,107.3,36.1,47.7,23.3,14.6,15.4,8.7,0.42,0.431,1574.5,1629.3,3,0,108.5,100.7,48.0,40.0,25.2,26.6,-6.2,-11.7,8.7,6.7,-54.8,-3,7.8,7.9,-1.4,1,0
2023-11-15,ORL,LAC,122.7,117.0,36.3,41.3,27.8,21.9,7.3,13.3,0.428,0.471,1644.9,1580.1,3,0,106.4,115.3,42.8,43.1,23.0,20.3,5.8,-5.0,5.9,-6.0,64.8,-3,-8.9,-0.3,2.8,1,1
2023-11-16,HOU,CHI,112.2,134.0,40.6,45.6,29.6,28.3,16.5,16.9,0.46,0.405,1702.0,1502.9,1,3,112.6,119.5,44.5,42.6,26.0,23.1,-21.8,-5.1,1.3,-0.4,199.1,2,-6.9,1.9,2.9,1,0
2023-11-17,DAL,PHI,107.3,82.1,48.4,41.8,30.8,17.1,9.5,17.1,0.414,0.419,1522.4,1612.2,3,1,118.9,108.2,44.1,42.0,23.5,23.7,25.2,6.7,13.7,-7.6,-89.8,-2,10.7,2.0,-0.3,1,1
2023-11-18,CLE,POR,102.8,119.2,43.7,44.4,28.2,19.3,12.5,12.5,0.489,0.43,1592.2,1542.2,0,2,112.2,112.2,42.1,46.7,20.6,26.2,-16.4,-0.8,8.9,-0.0,50.0,2,0.0,-4.6,-5.6,1,0
2023-11-19,TOR,PHI,119.2,84.5,40.7,52.6,20.6,22.9,11.8,13.5,0.459,0.5,1500.6,1292.4,3,0,105.9,118.6,46.1,43.5,23.6,21.2,34.7,-11.9,-2.3,-1.7,208.2,-3,-12.7,2.7,2.4,1,1
2023-11-20,OKC,IND,110.0,114.9,48.4,42.4,17.3,17.0,12.2,11.5,0.467,0.468,1350.5,1407.0,2,3,125.8,100.8,39.1,53.3,28.6,26.2,-4.8,6.0,0.3,0.7,-56.4,1,25.1,-14.3,2.5,1,1
2023-11-21,DEN,UTA,93.3,73.4,47.0,44.7,17.4,25.1,15.1,13.1,0.404,0.381,1442.4,1594.8,0,2,108.7,111.4,47.5,42.0,23.3,21.5,19.9,2.4,-7.8,2.0,-152.4,2,-2.7,5.5,1.8,1,0
2023-11-22,SA,CHI,130.6,93.7,43.6,51.2,22.4,24.4,17.0,13.0,0.477,0.472,1522.3,1481.8,0,2,116.5,121.4,49.3,43.9,27.1,24.1,36.9,-7.5,-2.0,4.0,40.6,2,-4.8,5.4,2.9,1,1
2023-11-23,LAC,UTA,108.7,95.1,48.6,47.5,27.6,19.2,10.4,5.8,0.498,0.378,1526.6,1460.1,2,3,122.3,111.8,47.6,45.6,20.3,24.1,13.6,1.1,8.4,4.6,66.5,1,10.5,2.0,-3.7,1,1
2023-11-24,SA,IND,113.7,104.7,42.6,36.2,21.9,19.6,9.4,9.4,0.475,0.481,1503.8,1493.7,1,0,118.6,101.8,44.0,41.0,29.8,25.9,9.0,6.4,2.2,0.0,10.1,-1,16.8,3.0,3.9,1,1
2023-11-25,HOU,TOR,90.5,121.4,44.8,49.4,33.3,24.9,7.3,12.1,0.504,0.426,1597.8,1527.0,1,3,110.0,113.8,46.7,42.6,24.3,31.2,-30.8,-4.5,8.4,-4.8,70.8,2,-3.8,4.1,-6.8,1,0
2023-11-26,CHI,CHA,95.9,98.6,38.5,47.5,19.8,26.7,15.0,16.0,0.436,0.439,1418.4,1639.8,2,0,110.0,103.6,44.6,47.2,25.1,21.7,-2.7,-9.0,-6.9,-1.0,-221.4,-2,6.4,-2.6,3.4,1,1
2023-11-27,HOU,MIN,112.3,108.6,43.8,49.2,25.1,15.8,15.4,13.3,0.451,0.497,1511.8,1413.8,3,0,104.0,110.7,44.5,45.4,22.6,23.9,3.7,-5.5,9.3,2.1,98.0,-3,-6.7,-0.9,-1.2,1,1
2023-11-28,SAC,NO,108.1,105.1,41.7,44.1,23.9,25.3,16.6,14.6,0.465,0.416,1604.8,1477.9,0,1,120.6,100.6,39.2,47.0,22.0,22.3,2.9,-2.4,-1.4,2.0,126.8,1,20.0,-7.8,-0.3,1,1
2023-11-29,MIN,ATL,101.7,109.9,45.6,41.0,28.9,17.2,12.1,11.5,0.437,0.482,1523.7,1473.7,3,2,120.0,113.6,43.5,45.5,28.6,24.1,-8.2,4.6,11.7,0.5,50.0,-1,6.4,-2.0,4.6,1,1
2023-11-30,ORL,CLE,110.0,94.1,41.0,41.5,24.7,22.7,13.2,16.5,0.441,0.451,1594.6,1478.6,0,1,113.9,115.0,48.0,45.8,24.2,26.6,15.9,-0.5,2.0,-3.3,116.0,1,-1.1,2.2,-2.4,1,1
2023-12-01,NY,CHI,108.8,81.3,42.5,46.2,20.9,26.6,9.6,7.6,0.425,0.411,1536.2,1486.4,3,1,108.9,102.3,44.7,46.5,26.8,26.3,27.4,-3.7,-5.7,2.0,49.8,-2,6.5,-1.9,0.5,1,0
2023-12-02,CHI,TOR,106.4,94.7,51.9,34.8,20.1,25.7,11.7,12.6,0.426,0.492,1602.4,1545.0,0,3,91.6,103.5,44.5,47.4,29.2,23.1,11.7,17.1,-5.6,-0.9,57.4,3,-11.9,-2.9,6.1,1,1
2023-12-03,POR,ORL,96.4,127.9,49.4,42.4,25.1,17.4,9.3,15.5,0.462,0.439,1620.6,1555.4,0,1,112.2,103.2,44.8,45.5,22.4,23.2,-31.6,7.0,7.7,-6.2,65.1,1,9.0,-0.7,-0.8,1,0
2023-12-04,DEN,LAC,105.2,87.7,42.1,45.6,21.1,22.3,17.7,13.1,0.484,0.524,1695.4,1340.8,0,1,103.4,102.4,42.9,50.2,24.4,22.4,17.5,-3.5,-1.2,4.6,354.5,1,1.0,-7.4,2.0,1,1
2023-12-05,DEN,BKN,111.7,122.6,47.2,45.3,22.4,23.4,12.5,12.6,0.445,0.478,1356.8,1353.1,3,1,103.0,107.9,42.5,47.5,25.4,18.7,-10.9,2.0,-1.0,-0.0,3.7,-2,-4.9,-5.0,6.8,1,1
2023-12-06,DEN,MEM,102.8,90.9,47.0,48.5,36.6,20.8,14.8,11.9,0.449,0.516,1422.9,1342.8,2,1,98.4,116.1,49.9,49.9,21.5,27.6,11.9,-1.6,15.7,2.8,80.1,-1,-17.6,-0.1,-6.1,1,1
2023-12-07,MIN,CHI,119.6,103.9,44.3,48.6,27.9,18.7,12.2,15.5,0.466,0.369,1404.9,1384.8,0,3,107.5,98.1,48.7,39.3,26.5,22.4,15.6,-4.4,9.2,-3.2,20.1,3,9.4,9.5,4.1,1,1
2023-12-08,PHI,HOU,123.8,113.1,53.4,45.8,24.1,22.0,13.3,12.2,0.4,0.432,1486.8,1457.7,2,1,113.6,103.1,45.1,42.9,20.9,22.9,10.7,7.6,2.1,1.2,29.1,-1,10.5,2.2,-1.9,1,1
2023-12-09,UTA,DAL,101.6,102.9,58.5,45.5,30.5,23.4,17.1,11.4,0.419,0.38,1357.6,1426.2,1,1,108.1,118.0,46.8,42.6,22.2,21.3,-1.4,13.1,7.2,5.7,-68.7,0,-9.9,4.1,0.9,1,0
2023-12-10,UTA,DAL,125.1,106.1,53.4,50.2,21.3,28.7,15.8,14.7,0.399,0.462,1554.0,1520.7,1,2,112.7,108.5,48.1,41.5,27.2,21.6,19.0,3.2,-7.4,1.1,33.3,1,4.2,6.5,5.5,1,1
2023-12-11,IND,SA,111.0,92.7,49.2,40.6,17.3,23.3,13.5,10.7,0.475,0.472,1446.6,1514.1,3,3,113.0,121.4,43.1,46.3,26.5,21.6,18.4,8.6,-6.0,2.8,-67.5,0,-8.4,-3.2,4.9,1,1
2023-12-12,MEM,MIN,127.9,110.2,47.0,55.1,31.2,26.8,14.3,10.8,0.438,0.442,1523.5,1517.8,3,2,101.9,106.8,43.2,43.7,23.2,23.8,17.7,-8.0,4.3,3.5,5.6,-1,-4.8,-0.5,-0.6,1,1
2023-12-13,DEN,PHX,104.7,128.4,52.3,46.7,20.7,27.4,16.6,14.3,0.386,0.424,1749.6,1575.7,1,0,120.8,109.7,44.9,42.9,28.5,18.1,-23.7,5.7,-6.8,2.3,174.0,-1,11.2,1.9,10.4,1,0
2023-12-14,GS,WAS,117.1,97.4,52.8,38.6,21.1,17.7,11.6,10.3,0.444,0.447,1412.9,1623.0,2,1,115.9,105.2,42.1,41.0,26.5,27.1,19.7,14.1,3.4,1.3,-210.1,-1,10.8,1.1,-0.6,1,1
2023-12-15,IND,NY,112.4,91.8,49.0,42.0,25.1,30.5,9.8,10.5,0.392,0.492,1550.5,1398.3,3,2,117.0,112.5,46.4,41.0,26.5,24.9,20.6,7.0,-5.5,-0.7,152.2,-1,4.5,5.4,1.6,1,1
2023-12-16,LAC,CHI,94.3,123.7,36.8,43.3,23.9,28.5,11.7,14.2,0.448,0.413,1496.3,1480.7,0,1,118.4,113.6,49.5,47.8,26.9,23.2,-29.4,-6.5,-4.7,-2.4,15.6,1,4.8,1.6,3.7,1,0
2023-12-17,LAC,CHI,114.4,117.5,48.1,36.5,25.3,18.0,13.9,7.7,0.439,0.509,1563.9,1406.0,3,1,112.8,100.9,42.6,45.3,26.6,24.3,-3.2,11.7,7.3,6.1,157.8,-2,11.9,-2.7,2.2,1,1
2023-12-18,MIA,CHI,101.4,90.9,52.1,45.4,25.4,24.6,12.5,10.8,0.491,0.464,1450.4,1628.0,2,1,128.7,114.2,48.0,43.5,30.9,25.8,10.5,6.7,0.8,1.7,-177.6,-1,14.5,4.5,5.1,1,1
2023-12-19,DAL,WAS,90.8,112.3,47.2,33.7,24.6,29.1,17.4,10.7,0.475,0.405,1323.2,1418.3,3,0,102.9,118.4,40.5,43.2,23.8,25.8,-21.5,13.5,-4.5,6.7,-95.1,-3,-15.5,-2.7,-2.0,1,0
2023-12-20,NO,MIL,118.9,114.8,40.9,45.0,25.7,18.9,11.3,18.2,0.487,0.472,1431.4,1393.1,2,1,105.8,112.0,47.1,48.2,32.4,20.4,4.1,-4.1,6.7,-7.0,38.2,-1,-6.2,-1.2,12.0,1,0
2023-12-21,CLE,CHI,112.6,106.4,41.3,46.0,26.3,21.7,5.7,9.3,0.477,0.41,1560.5,1411.8,3,2,99.7,105.9,47.7,42.9,21.4,26.9,6.2,-4.7,4.6,-3.6,148.7,-1,-6.3,4.7,-5.5,1,1
2023-12-22,CHA,NO,104.8,104.6,39.5,49.9,22.4,27.8,10.3,12.9,0.454,0.488,1648.1,1498.5,0,3,115.2,109.6,42.4,45.3,31.1,21.0,0.3,-10.3,-5.3,-2.6,149.6,3,5.6,-2.8,10.1,1,0
2023-12-23,MIL,DET,97.0,126.5,46.4,42.1,25.4,28.3,15.9,9.8,0.515,0.491,1403.8,1365.3,1,2,119.0,100.9,43.9,40.4,25.2,25.2,-29.5,4.3,-3.0,6.1,38.5,1,18.1,3.5,0.0,1,0
2023-12-24,PHI,DEN,110.0,120.8,48.2,47.2,28.3,27.9,13.0,15.0,0.421,0.493,1421.6,1497.8,3,2,111.9,117.4,40.4,43.5,27.8,20.0,-10.8,1.0,0.3,-2.0,-76.2,-1,-5.5,-3.1,7.8,1,0
2023-12-25,OKC,CHI,113.8,117.9,50.0,42.3,26.2,27.6,11.6,8.8,0.395,0.41,1483.1,1394.4,3,2,111.1,89.4,45.3,46.0,22.6,19.8,-4.1,7.7,-1.5,2.8,88.7,-1,21.6,-0.8,2.8,1,1
2023-12-26,GS,UTA,85.9,92.0,46.5,49.4,32.3,31.8,16.2,11.1,0.505,0.434,1643.5,1604.2,1,2,102.5,104.9,47.2,42.7,25.0,20.6,-6.1,-3.0,0.6,5.0,39.2,1,-2.4,4.4,4.3,1,1
2023-12-27,OKC,SA,101.3,121.3,39.6,44.0,26.0,20.7,15.7,12.5,0.401,0.453,1721.1,1515.3,3,1,122.0,105.4,46.7,41.5,23.6,24.9,-20.0,-4.4,5.4,3.2,205.8,-2,16.6,5.2,-1.3,1,0
2023-12-28,DAL,POR,114.3,104.1,40.1,63.0,26.8,25.9,13.5,13.3,0.465,0.48,1551.2,1438.3,0,0,117.6,123.2,42.2,44.7,24.1,23.5,10.2,-23.0,0.9,0.2,112.9,0,-5.6,-2.5,0.6,1,0
2023-12-29,ORL,POR,116.1,76.4,43.7,45.5,26.4,27.2,18.0,9.7,0.503,0.45,1457.3,1458.9,2,0,110.8,93.5,42.6,45.6,24.3,27.8,39.6,-1.8,-0.7,8.3,-1.6,-2,17.3,-2.9,-3.5,1,1
2023-12-30,NY,MIL,101.6,111.3,33.5,39.8,26.4,17.1,17.0,10.8,0.396,0.427,1490.1,1329.1,2,2,114.9,121.3,45.5,46.1,16.7,21.7,-9.7,-6.3,9.3,6.2,161.0,0,-6.5,-0.6,-5.0,1,0
2023-12-31,ORL,NO,96.2,112.0,46.7,54.0,28.9,22.7,9.3,15.4,0.444,0.455,1424.2,1509.5,0,3,105.2,105.2,45.6,40.2,25.2,26.8,-15.8,-7.3,6.2,-6.0,-85.3,3,0.0,5.4,-1.6,1,0
2024-01-01,GS,ORL,120.3,107.1,51.4,40.0,29.8,26.8,20.9,16.0,0.476,0.464,1599.4,1347.2,0,3,116.3,111.2,43.4,43.9,24.6,27.8,13.2,11.4,3.0,4.9,252.2,3,5.1,-0.5,-3.2,1,1
2024-01-02,BKN,PHX,102.9,109.9,48.6,41.9,23.1,15.2,18.7,19.0,0.402,0.483,1498.1,1387.9,3,0,101.9,111.7,44.6,45.4,20.9,28.5,-7.0,6.7,7.9,-0.3,110.2,-3,-9.8,-0.8,-7.6,1,1
2024-01-03,LAC,DET,127.2,119.5,47.6,38.6,19.5,28.6,18.5,12.4,0.455,0.436,1424.7,1375.9,1,0,111.9,101.0,42.0,42.8,22.1,21.2,7.8,9.0,-9.1,6.1,48.8,-1,10.9,-0.8,0.9,1,1
2024-01-04,DET,POR,122.8,96.4,46.4,46.6,27.8,28.1,17.1,7.5,0.417,0.437,1626.8,1478.6,3,2,101.4,102.9,50.2,43.4,26.1,21.8,26.4,-0.2,-0.3,9.6,148.2,-1,-1.4,6.8,4.3,1,1
2024-01-05,NY,POR,113.4,107.5,39.8,39.5,29.4,18.1,15.5,12.1,0.471,0.416,1495.9,1439.4,0,0,108.8,106.8,48.3,43.7,19.2,25.7,5.9,0.4,11.3,3.4,56.5,0,2.0,4.6,-6.5,1,0
